customer_id,name,email,city,signup_date
1229,Customer_1229,customer1229@email.com,Rio de Janeiro,2021-03-23
1230,Customer_1230,customer1230@email.com,Niteroi,2021-09-20
1231,Customer_1231,customer1231@email.com,Niteroi,2023-05-06
1232,Customer_1232,customer1232@email.com,Salvador,2022-07-16
1233,Customer_1233,customer1233@email.com,Curitiba,2022-09-16
1234,Customer_1234,customer1234@email.com,Rio de Janeiro,2022-03-10
1235,Customer_1235,customer1235@email.com,Sao Paulo,2023-03-06
1236,Customer_1236,customer1236@email.com,Sao Paulo,2021-09-01
1237,Customer_1237,customer1237@email.com,Rio de Janeiro,2021-05-05
1238,Customer_1238,customer1238@email.com,Belo Horizonte,2021-09-02
1239,Customer_1239,customer1239@email.com,Brasilia,2022-10-17
1240,Customer_1240,customer1240@email.com,Belo Horizonte,2022-09-30
1241,Customer_1241,customer1241@email.com,Rio de Janeiro,2021-03-06
1242,Customer_1242,customer1242@email.com,Belo Horizonte,2023-05-07
1243,Customer_1243,customer1243@email.com,Curitiba,2022-09-04
1244,Customer_1244,customer1244@email.com,Salvador,2021-01-17
1245,Customer_1245,customer1245@email.com,Curitiba,2022-06-12
1246,Customer_1246,customer1246@email.com,Salvador,2021-09-05
1247,Customer_1247,customer1247@email.com,Sao Paulo,2021-05-28
1248,Customer_1248,customer1248@email.com,Rio de Janeiro,2022-03-16
1249,Customer_1249,customer1249@email.com,Sao Paulo,2022-09-22
1250,Customer_1250,customer1250@email.com,Curitiba,2021-09-04
1251,Customer_1251,customer1251@email.com,Niteroi,2022-03-03
1252,Customer_1252,customer1252@email.com,Salvador,2022-11-12
1253,Customer_1253,customer1253@email.com,Curitiba,2021-03-29
1254,Customer_1254,customer1254@email.com,Rio de Janeiro,2022-01-05
1255,Customer_1255,customer1255@email.com,Curitiba,2022-06-23
1256,Customer_1256,customer1256@email.com,Brasilia,2022-06-04
1257,Customer_1257,customer1257@email.com,Curitiba,2022-06-04
1258,Customer_1258,customer1258@email.com,Belo Horizonte,2021-01-21
1259,Customer_1259,customer1259@email.com,Belo Horizonte,2023-06-14
1260,Customer_1260,customer1260@email.com,Salvador,2021-02-14
1261,Customer_1261,customer1261@email.com,Sao Paulo,2022-02-01
1262,Customer_1262,customer1262@email.com,Salvador,2021-09-17
1263,Customer_1263,customer1263@email.com,Sao Paulo,2021-01-17
1264,Customer_1264,customer1264@email.com,Rio de Janeiro,2023-03-19
1265,Customer_1265,customer1265@email.com,Niteroi,2021-12-20
1266,Customer_1266,customer1266@email.com,Salvador,2023-01-21
1267,Customer_1267,customer1267@email.com,Rio de Janeiro,2022-10-06
1268,Customer_1268,customer1268@email.com,Curitiba,2023-03-02
1269,Customer_1269,customer1269@email.com,Brasilia,2023-01-23
1270,Customer_1270,customer1270@email.com,Niteroi,2021-12-07
1271,Customer_1271,customer1271@email.com,Sao Paulo,2021-02-15
1272,Customer_1272,customer1272@email.com,Sao Paulo,2022-07-14
1273,Customer_1273,customer1273@email.com,Salvador,2023-04-14
1274,Customer_1274,customer1274@email.com,Brasilia,2021-06-29
1275,Customer_1275,customer1275@email.com,Salvador,2023-03-09
1276,Customer_1276,customer1276@email.com,Salvador,2022-04-21
1277,Customer_1277,customer1277@email.com,Salvador,2022-05-06
1278,Customer_1278,customer1278@email.com,Brasilia,2021-07-06
1279,Customer_1279,customer1279@email.com,Rio de Janeiro,2021-05-19
1280,Customer_1280,customer1280@email.com,Brasilia,2023-01-04
1281,Customer_1281,customer1281@email.com,Rio de Janeiro,2022-04-14
1282,Customer_1282,customer1282@email.com,Niteroi,2021-10-28
1283,Customer_1283,customer1283@email.com,Brasilia,2021-02-14
1284,Customer_1284,customer1284@email.com,Rio de Janeiro,2021-07-24
1285,Customer_1285,customer1285@email.com,Sao Paulo,2021-11-20
1286,Customer_1286,customer1286@email.com,Belo Horizonte,2022-06-12
1287,Customer_1287,customer1287@email.com,Curitiba,2023-04-15
1288,Customer_1288,customer1288@email.com,Sao Paulo,2022-04-30
1289,Customer_1289,customer1289@email.com,Brasilia,2021-02-07
1290,Customer_1290,customer1290@email.com,Niteroi,2022-10-25
1291,Customer_1291,customer1291@email.com,Sao Paulo,2021-10-20
1292,Customer_1292,customer1292@email.com,Brasilia,2023-06-02
1293,Customer_1293,customer1293@email.com,Brasilia,2021-02-18
1294,Customer_1294,customer1294@email.com,Sao Paulo,2022-11-03
1295,Customer_1295,customer1295@email.com,Rio de Janeiro,2021-10-07
1296,Customer_1296,customer1296@email.com,Sao Paulo,2023-03-30
1297,Customer_1297,customer1297@email.com,Belo Horizonte,2022-03-24
1298,Customer_1298,customer1298@email.com,Belo Horizonte,2023-02-01
1299,Customer_1299,customer1299@email.com,Sao Paulo,2022-01-31
1300,Customer_1300,customer1300@email.com,Belo Horizonte,2021-07-11
1301,Customer_1301,customer1301@email.com,Belo Horizonte,2022-12-10
1302,Customer_1302,customer1302@email.com,Brasilia,2022-01-12
1303,Customer_1303,customer1303@email.com,Sao Paulo,2022-06-16
1304,Customer_1304,customer1304@email.com,Rio de Janeiro,2023-04-01
1305,Customer_1305,customer1305@email.com,Belo Horizonte,2023-01-15
1306,Customer_1306,customer1306@email.com,Belo Horizonte,2021-03-22
1307,Customer_1307,customer1307@email.com,Brasilia,2022-09-09
1308,Customer_1308,customer1308@email.com,Curitiba,2021-07-04
1309,Customer_1309,customer1309@email.com,Sao Paulo,2021-10-28
1310,Customer_1310,customer1310@email.com,Rio de Janeiro,2021-04-16
1311,Customer_1311,customer1311@email.com,Salvador,2021-12-02
1312,Customer_1312,customer1312@email.com,Sao Paulo,2021-10-30
1313,Customer_1313,customer1313@email.com,Curitiba,2022-04-02
1314,Customer_1314,customer1314@email.com,Belo Horizonte,2023-01-05
1315,Customer_1315,customer1315@email.com,Salvador,2021-06-20
1316,Customer_1316,customer1316@email.com,Sao Paulo,2022-03-31
1317,Customer_1317,customer1317@email.com,Rio de Janeiro,2022-04-03
1318,Customer_1318,customer1318@email.com,Brasilia,2023-01-15
1319,Customer_1319,customer1319@email.com,Curitiba,2021-12-28
1320,Customer_1320,customer1320@email.com,Sao Paulo,2022-03-22
1321,Customer_1321,customer1321@email.com,Brasilia,2022-10-17
1322,Customer_1322,customer1322@email.com,Rio de Janeiro,2021-02-28
1323,Customer_1323,customer1323@email.com,Salvador,2022-11-19
1324,Customer_1324,customer1324@email.com,Sao Paulo,2022-02-20
1325,Customer_1325,customer1325@email.com,Brasilia,2022-06-10
1326,Customer_1326,customer1326@email.com,Salvador,2023-02-07
1327,Customer_1327,customer1327@email.com,Rio de Janeiro,2021-06-13
1328,Customer_1328,customer1328@email.com,Brasilia,2021-05-27
1329,Customer_1329,customer1329@email.com,Salvador,2022-09-15
1330,Customer_1330,customer1330@email.com,Belo Horizonte,2023-03-12
1331,Customer_1331,customer1331@email.com,Niteroi,2021-02-05
1332,Customer_1332,customer1332@email.com,Niteroi,2021-03-10
1333,Customer_1333,customer1333@email.com,Salvador,2023-03-09
1334,Customer_1334,customer1334@email.com,Sao Paulo,2022-01-11
1335,Customer_1335,customer1335@email.com,Curitiba,2022-01-28
1336,Customer_1336,customer1336@email.com,Curitiba,2021-02-03
1337,Customer_1337,customer1337@email.com,Salvador,2021-06-07
1338,Customer_1338,customer1338@email.com,Sao Paulo,2022-04-06
1339,Customer_1339,customer1339@email.com,Belo Horizonte,2022-01-16
1340,Customer_1340,customer1340@email.com,Rio de Janeiro,2023-02-21
1341,Customer_1341,customer1341@email.com,Niteroi,2022-08-11
1342,Customer_1342,customer1342@email.com,Sao Paulo,2022-06-27
1343,Customer_1343,customer1343@email.com,Sao Paulo,2022-02-12
1344,Customer_1344,customer1344@email.com,Sao Paulo,2022-10-28
1345,Customer_1345,customer1345@email.com,Rio de Janeiro,2021-09-13
1346,Customer_1346,customer1346@email.com,Salvador,2021-01-27
1347,Customer_1347,customer1347@email.com,Belo Horizonte,2021-07-10
1348,Customer_1348,customer1348@email.com,Belo Horizonte,2022-06-15
1349,Customer_1349,customer1349@email.com,Rio de Janeiro,2022-07-30
1350,Customer_1350,customer1350@email.com,Brasilia,2021-09-26
1351,Customer_1351,customer1351@email.com,Salvador,2021-09-24
1352,Customer_1352,customer1352@email.com,Niteroi,2022-04-02
1353,Customer_1353,customer1353@email.com,Sao Paulo,2022-09-19
1354,Customer_1354,customer1354@email.com,Belo Horizonte,2022-12-12
1355,Customer_1355,customer1355@email.com,Rio de Janeiro,2021-07-24
1356,Customer_1356,customer1356@email.com,Brasilia,2021-05-19
1357,Customer_1357,customer1357@email.com,Belo Horizonte,2021-03-17
1358,Customer_1358,customer1358@email.com,Salvador,2021-06-26
1359,Customer_1359,customer1359@email.com,Rio de Janeiro,2022-04-01
1360,Customer_1360,customer1360@email.com,Salvador,2023-04-10
1361,Customer_1361,customer1361@email.com,Sao Paulo,2023-05-16
1362,Customer_1362,customer1362@email.com,Sao Paulo,2022-11-15
1363,Customer_1363,customer1363@email.com,Rio de Janeiro,2022-12-28
1364,Customer_1364,customer1364@email.com,Curitiba,2022-07-18
1365,Customer_1365,customer1365@email.com,Sao Paulo,2021-10-25
1366,Customer_1366,customer1366@email.com,Niteroi,2023-05-22
1367,Customer_1367,customer1367@email.com,Salvador,2022-12-30
1368,Customer_1368,customer1368@email.com,Salvador,2022-12-19
1369,Customer_1369,customer1369@email.com,Brasilia,2021-06-28
1370,Customer_1370,customer1370@email.com,Curitiba,2022-01-06
1371,Customer_1371,customer1371@email.com,Rio de Janeiro,2021-08-18
1372,Customer_1372,customer1372@email.com,Brasilia,2021-07-25
1373,Customer_1373,customer1373@email.com,Niteroi,2021-05-23
1374,Customer_1374,customer1374@email.com,Belo Horizonte,2023-03-21
1375,Customer_1375,customer1375@email.com,Sao Paulo,2021-01-27
1376,Customer_1376,customer1376@email.com,Curitiba,2022-07-22
1377,Customer_1377,customer1377@email.com,Belo Horizonte,2022-01-13
1378,Customer_1378,customer1378@email.com,Curitiba,2023-04-03
1379,Customer_1379,customer1379@email.com,Curitiba,2021-05-13
1380,Customer_1380,customer1380@email.com,Rio de Janeiro,2021-03-30
1381,Customer_1381,customer1381@email.com,Belo Horizonte,2021-11-13
1382,Customer_1382,customer1382@email.com,Salvador,2023-01-05
1383,Customer_1383,customer1383@email.com,Curitiba,2022-05-06
1384,Customer_1384,customer1384@email.com,Brasilia,2022-02-25
1385,Customer_1385,customer1385@email.com,Brasilia,2022-02-24
1386,Customer_1386,customer1386@email.com,Rio de Janeiro,2022-08-12
1387,Customer_1387,customer1387@email.com,Sao Paulo,2021-05-09
1388,Customer_1388,customer1388@email.com,Rio de Janeiro,2022-10-20
1389,Customer_1389,customer1389@email.com,Belo Horizonte,2022-04-06
1390,Customer_1390,customer1390@email.com,Curitiba,2022-11-28
1391,Customer_1391,customer1391@email.com,Niteroi,2021-12-19
1392,Customer_1392,customer1392@email.com,Brasilia,2023-06-19
1393,Customer_1393,customer1393@email.com,Curitiba,2023-03-10
1394,Customer_1394,customer1394@email.com,Curitiba,2022-10-18
1395,Customer_1395,customer1395@email.com,Brasilia,2021-07-06
1396,Customer_1396,customer1396@email.com,Belo Horizonte,2021-05-13
1397,Customer_1397,customer1397@email.com,Brasilia,2022-05-30
1398,Customer_1398,customer1398@email.com,Brasilia,2021-02-26
1399,Customer_1399,customer1399@email.com,Curitiba,2021-05-08
1400,Customer_1400,customer1400@email.com,Sao Paulo,2021-06-06
1401,Customer_1401,customer1401@email.com,Niteroi,2021-06-18
1402,Customer_1402,customer1402@email.com,Salvador,2021-11-27
1403,Customer_1403,customer1403@email.com,Sao Paulo,2021-08-19
1404,Customer_1404,customer1404@email.com,Sao Paulo,2022-06-16
1405,Customer_1405,customer1405@email.com,Rio de Janeiro,2023-05-17
1406,Customer_1406,customer1406@email.com,Niteroi,2021-09-14
1407,Customer_1407,customer1407@email.com,Curitiba,2022-10-13
1408,Customer_1408,customer1408@email.com,Niteroi,2021-10-09
1409,Customer_1409,customer1409@email.com,Sao Paulo,2022-10-03
1410,Customer_1410,customer1410@email.com,Curitiba,2022-09-22
1411,Customer_1411,customer1411@email.com,Curitiba,2021-04-06
1412,Customer_1412,customer1412@email.com,Niteroi,2022-10-19
1413,Customer_1413,customer1413@email.com,Curitiba,2022-08-30
1414,Customer_1414,customer1414@email.com,Niteroi,2021-06-07
1415,Customer_1415,customer1415@email.com,Curitiba,2022-11-06
1416,Customer_1416,customer1416@email.com,Curitiba,2023-01-08
1417,Customer_1417,customer1417@email.com,Brasilia,2021-12-12
1418,Customer_1418,customer1418@email.com,Rio de Janeiro,2022-08-01
1419,Customer_1419,customer1419@email.com,Brasilia,2023-04-26
1420,Customer_1420,customer1420@email.com,Rio de Janeiro,2021-01-30
1421,Customer_1421,customer1421@email.com,Salvador,2021-02-16
1422,Customer_1422,customer1422@email.com,Curitiba,2023-03-01
1423,Customer_1423,customer1423@email.com,Salvador,2021-09-29
1424,Customer_1424,customer1424@email.com,Brasilia,2021-08-04
1425,Customer_1425,customer1425@email.com,Belo Horizonte,2022-08-09
1426,Customer_1426,customer1426@email.com,Salvador,2022-09-25
1427,Customer_1427,customer1427@email.com,Belo Horizonte,2021-02-01
1428,Customer_1428,customer1428@email.com,Curitiba,2022-10-05
1429,Customer_1429,customer1429@email.com,Salvador,2021-10-24
1430,Customer_1430,customer1430@email.com,Belo Horizonte,2021-11-06
1431,Customer_1431,customer1431@email.com,Brasilia,2021-09-08
1432,Customer_1432,customer1432@email.com,Salvador,2023-04-07
1433,Customer_1433,customer1433@email.com,Sao Paulo,2022-02-20
1434,Customer_1434,customer1434@email.com,Rio de Janeiro,2022-04-10
1435,Customer_1435,customer1435@email.com,Rio de Janeiro,2022-12-07
1436,Customer_1436,customer1436@email.com,Belo Horizonte,2021-06-11
1437,Customer_1437,customer1437@email.com,Belo Horizonte,2022-03-02
1438,Customer_1438,customer1438@email.com,Niteroi,2022-04-21
1439,Customer_1439,customer1439@email.com,Curitiba,2021-12-15
1440,Customer_1440,customer1440@email.com,Sao Paulo,2021-05-28
1441,Customer_1441,customer1441@email.com,Salvador,2023-06-02
1442,Customer_1442,customer1442@email.com,Salvador,2021-11-23
1443,Customer_1443,customer1443@email.com,Sao Paulo,2023-06-01
1444,Customer_1444,customer1444@email.com,Niteroi,2022-02-13
1445,Customer_1445,customer1445@email.com,Sao Paulo,2023-02-18
1446,Customer_1446,customer1446@email.com,Curitiba,2022-06-12
1447,Customer_1447,customer1447@email.com,Sao Paulo,2021-04-19
1448,Customer_1448,customer1448@email.com,Belo Horizonte,2021-09-05
1449,Customer_1449,customer1449@email.com,Sao Paulo,2021-05-06
1450,Customer_1450,customer1450@email.com,Niteroi,2022-04-06
1451,Customer_1451,customer1451@email.com,Rio de Janeiro,2021-05-25
1452,Customer_1452,customer1452@email.com,Sao Paulo,2021-02-21
1453,Customer_1453,customer1453@email.com,Brasilia,2022-01-29
1454,Customer_1454,customer1454@email.com,Belo Horizonte,2022-09-23
1455,Customer_1455,customer1455@email.com,Brasilia,2021-09-12
1456,Customer_1456,customer1456@email.com,Brasilia,2021-06-13
1457,Customer_1457,customer1457@email.com,Curitiba,2021-12-02
1458,Customer_1458,customer1458@email.com,Sao Paulo,2023-01-09
1459,Customer_1459,customer1459@email.com,Brasilia,2021-07-14
1460,Customer_1460,customer1460@email.com,Belo Horizonte,2021-06-13
1461,Customer_1461,customer1461@email.com,Belo Horizonte,2022-06-12
1462,Customer_1462,customer1462@email.com,Sao Paulo,2022-05-26
1463,Customer_1463,customer1463@email.com,Rio de Janeiro,2022-05-25
1464,Customer_1464,customer1464@email.com,Belo Horizonte,2021-04-03
1465,Customer_1465,customer1465@email.com,Belo Horizonte,2022-06-02
1466,Customer_1466,customer1466@email.com,Niteroi,2021-09-04
1467,Customer_1467,customer1467@email.com,Sao Paulo,2022-08-21
1468,Customer_1468,customer1468@email.com,Rio de Janeiro,2021-02-19
1469,Customer_1469,customer1469@email.com,Belo Horizonte,2021-10-16
1470,Customer_1470,customer1470@email.com,Brasilia,2022-09-04
1471,Customer_1471,customer1471@email.com,Salvador,2022-11-01
1472,Customer_1472,customer1472@email.com,Sao Paulo,2022-04-27
1473,Customer_1473,customer1473@email.com,Rio de Janeiro,2022-07-04
1474,Customer_1474,customer1474@email.com,Rio de Janeiro,2023-05-18
1475,Customer_1475,customer1475@email.com,Niteroi,2022-03-18
1476,Customer_1476,customer1476@email.com,Salvador,2021-09-28
1477,Customer_1477,customer1477@email.com,Brasilia,2022-01-10
1478,Customer_1478,customer1478@email.com,Sao Paulo,2022-02-17
1479,Customer_1479,customer1479@email.com,Belo Horizonte,2021-02-16
1480,Customer_1480,customer1480@email.com,Curitiba,2021-02-22
1481,Customer_1481,customer1481@email.com,Niteroi,2022-07-30
1482,Customer_1482,customer1482@email.com,Curitiba,2022-01-07
1483,Customer_1483,customer1483@email.com,Rio de Janeiro,2021-10-23
1484,Customer_1484,customer1484@email.com,Curitiba,2022-01-31
1485,Customer_1485,customer1485@email.com,Brasilia,2022-04-07
1486,Customer_1486,customer1486@email.com,Sao Paulo,2022-07-18
1487,Customer_1487,customer1487@email.com,Curitiba,2023-04-26
1488,Customer_1488,customer1488@email.com,Curitiba,2022-11-28
1489,Customer_1489,customer1489@email.com,Niteroi,2021-05-02
1490,Customer_1490,customer1490@email.com,Belo Horizonte,2021-04-10
1491,Customer_1491,customer1491@email.com,Brasilia,2022-01-18
1492,Customer_1492,customer1492@email.com,Curitiba,2021-12-14
1493,Customer_1493,customer1493@email.com,Brasilia,2022-01-10
1494,Customer_1494,customer1494@email.com,Niteroi,2021-05-28
1495,Customer_1495,customer1495@email.com,Curitiba,2022-09-09
1496,Customer_1496,customer1496@email.com,Curitiba,2022-02-16
1497,Customer_1497,customer1497@email.com,Rio de Janeiro,2021-02-11
1498,Customer_1498,customer1498@email.com,Niteroi,2021-02-09
1499,Customer_1499,customer1499@email.com,Sao Paulo,2023-01-01
1500,Customer_1500,customer1500@email.com,Belo Horizonte,2023-04-04
1501,Customer_1501,customer1501@email.com,Belo Horizonte,2022-06-16
1502,Customer_1502,customer1502@email.com,Curitiba,2021-06-02
1503,Customer_1503,customer1503@email.com,Niteroi,2022-06-12
1504,Customer_1504,customer1504@email.com,Curitiba,2021-12-02
1505,Customer_1505,customer1505@email.com,Niteroi,2021-11-23
1506,Customer_1506,customer1506@email.com,Curitiba,2022-02-07
1507,Customer_1507,customer1507@email.com,Brasilia,2023-01-28
1508,Customer_1508,customer1508@email.com,Curitiba,2021-11-03
1509,Customer_1509,customer1509@email.com,Curitiba,2021-12-11
1510,Customer_1510,customer1510@email.com,Curitiba,2023-04-29
1511,Customer_1511,customer1511@email.com,Belo Horizonte,2022-06-30
1512,Customer_1512,customer1512@email.com,Curitiba,2022-12-27
1513,Customer_1513,customer1513@email.com,Belo Horizonte,2021-11-03
1514,Customer_1514,customer1514@email.com,Rio de Janeiro,2023-04-16
1515,Customer_1515,customer1515@email.com,Sao Paulo,2022-01-13
1516,Customer_1516,customer1516@email.com,Rio de Janeiro,2022-11-21
1517,Customer_1517,customer1517@email.com,Curitiba,2022-03-03
1518,Customer_1518,customer1518@email.com,Brasilia,2021-11-12
1519,Customer_1519,customer1519@email.com,Brasilia,2023-01-13
1520,Customer_1520,customer1520@email.com,Salvador,2022-12-06
1521,Customer_1521,customer1521@email.com,Curitiba,2021-01-28
1522,Customer_1522,customer1522@email.com,Sao Paulo,2022-05-01
1523,Customer_1523,customer1523@email.com,Brasilia,2022-11-03
1524,Customer_1524,customer1524@email.com,Curitiba,2023-03-06
1525,Customer_1525,customer1525@email.com,Niteroi,2022-08-15
1526,Customer_1526,customer1526@email.com,Rio de Janeiro,2023-01-09
1527,Customer_1527,customer1527@email.com,Belo Horizonte,2022-08-21
1528,Customer_1528,customer1528@email.com,Curitiba,2021-06-24
1529,Customer_1529,customer1529@email.com,Salvador,2022-10-07
1530,Customer_1530,customer1530@email.com,Brasilia,2022-09-27
1531,Customer_1531,customer1531@email.com,Belo Horizonte,2023-05-12
1532,Customer_1532,customer1532@email.com,Brasilia,2021-06-01
1533,Customer_1533,customer1533@email.com,Niteroi,2022-11-29
1534,Customer_1534,customer1534@email.com,Curitiba,2021-02-02
1535,Customer_1535,customer1535@email.com,Rio de Janeiro,2022-12-19
1536,Customer_1536,customer1536@email.com,Rio de Janeiro,2021-07-15
1537,Customer_1537,customer1537@email.com,Sao Paulo,2022-03-28
1538,Customer_1538,customer1538@email.com,Niteroi,2022-03-05
1539,Customer_1539,customer1539@email.com,Salvador,2022-02-27
1540,Customer_1540,customer1540@email.com,Belo Horizonte,2021-07-28
1541,Customer_1541,customer1541@email.com,Brasilia,2022-05-29
1542,Customer_1542,customer1542@email.com,Belo Horizonte,2022-09-19
1543,Customer_1543,customer1543@email.com,Brasilia,2023-06-13
1544,Customer_1544,customer1544@email.com,Salvador,2023-01-24
1545,Customer_1545,customer1545@email.com,Salvador,2021-03-05
1546,Customer_1546,customer1546@email.com,Curitiba,2021-05-22
1547,Customer_1547,customer1547@email.com,Curitiba,2021-08-01
1548,Customer_1548,customer1548@email.com,Salvador,2021-11-29
1549,Customer_1549,customer1549@email.com,Curitiba,2022-05-05
1550,Customer_1550,customer1550@email.com,Sao Paulo,2022-01-21
1551,Customer_1551,customer1551@email.com,Belo Horizonte,2021-06-27
1552,Customer_1552,customer1552@email.com,Sao Paulo,2022-06-30
1553,Customer_1553,customer1553@email.com,Sao Paulo,2022-07-14
1554,Customer_1554,customer1554@email.com,Brasilia,2022-11-24
1555,Customer_1555,customer1555@email.com,Salvador,2023-06-08
1556,Customer_1556,customer1556@email.com,Salvador,2022-11-29
1557,Customer_1557,customer1557@email.com,Salvador,2023-04-03
1558,Customer_1558,customer1558@email.com,Curitiba,2021-09-28
1559,Customer_1559,customer1559@email.com,Niteroi,2022-05-11
1560,Customer_1560,customer1560@email.com,Sao Paulo,2021-09-10
1561,Customer_1561,customer1561@email.com,Sao Paulo,2022-07-26
1562,Customer_1562,customer1562@email.com,Sao Paulo,2021-08-19
1563,Customer_1563,customer1563@email.com,Sao Paulo,2023-03-01
1564,Customer_1564,customer1564@email.com,Niteroi,2022-12-23
1565,Customer_1565,customer1565@email.com,Salvador,2022-12-08
1566,Customer_1566,customer1566@email.com,Sao Paulo,2022-05-16
1567,Customer_1567,customer1567@email.com,Sao Paulo,2022-05-07
1568,Customer_1568,customer1568@email.com,Brasilia,2022-07-28
1569,Customer_1569,customer1569@email.com,Sao Paulo,2023-01-09
1570,Customer_1570,customer1570@email.com,Rio de Janeiro,2021-10-22
1571,Customer_1571,customer1571@email.com,Salvador,2022-08-11
1572,Customer_1572,customer1572@email.com,Belo Horizonte,2022-07-11
1573,Customer_1573,customer1573@email.com,Brasilia,2022-02-09
1574,Customer_1574,customer1574@email.com,Brasilia,2021-12-20
1575,Customer_1575,customer1575@email.com,Niteroi,2023-04-04
1576,Customer_1576,customer1576@email.com,Rio de Janeiro,2021-10-25
1577,Customer_1577,customer1577@email.com,Salvador,2021-10-22
1578,Customer_1578,customer1578@email.com,Sao Paulo,2021-03-22
1579,Customer_1579,customer1579@email.com,Salvador,2022-03-29
1580,Customer_1580,customer1580@email.com,Salvador,2021-09-20
1581,Customer_1581,customer1581@email.com,Niteroi,2022-05-06
1582,Customer_1582,customer1582@email.com,Brasilia,2021-07-26
1583,Customer_1583,customer1583@email.com,Sao Paulo,2022-07-06
1584,Customer_1584,customer1584@email.com,Salvador,2022-07-30
1585,Customer_1585,customer1585@email.com,Niteroi,2021-10-06
1586,Customer_1586,customer1586@email.com,Curitiba,2021-04-22
1587,Customer_1587,customer1587@email.com,Curitiba,2023-01-29
1588,Customer_1588,customer1588@email.com,Niteroi,2021-09-03
1589,Customer_1589,customer1589@email.com,Salvador,2021-02-21
1590,Customer_1590,customer1590@email.com,Niteroi,2022-06-28
1591,Customer_1591,customer1591@email.com,Niteroi,2022-10-16
1592,Customer_1592,customer1592@email.com,Rio de Janeiro,2021-02-23
1593,Customer_1593,customer1593@email.com,Sao Paulo,2022-02-28
1594,Customer_1594,customer1594@email.com,Belo Horizonte,2023-01-05
1595,Customer_1595,customer1595@email.com,Salvador,2021-04-13
1596,Customer_1596,customer1596@email.com,Niteroi,2023-03-01
1597,Customer_1597,customer1597@email.com,Curitiba,2021-01-06
1598,Customer_1598,customer1598@email.com,Belo Horizonte,2021-06-11
1599,Customer_1599,customer1599@email.com,Belo Horizonte,2022-10-31
1600,Customer_1600,customer1600@email.com,Salvador,2022-05-04
1601,Customer_1601,customer1601@email.com,Brasilia,2021-07-24
1602,Customer_1602,customer1602@email.com,Sao Paulo,2021-10-22
1603,Customer_1603,customer1603@email.com,Salvador,2021-10-20
1604,Customer_1604,customer1604@email.com,Brasilia,2021-03-02
1605,Customer_1605,customer1605@email.com,Salvador,2021-04-02
1606,Customer_1606,customer1606@email.com,Niteroi,2022-08-11
1607,Customer_1607,customer1607@email.com,Salvador,2022-07-02
1608,Customer_1608,customer1608@email.com,Brasilia,2023-01-11
1609,Customer_1609,customer1609@email.com,Niteroi,2021-02-08
1610,Customer_1610,customer1610@email.com,Brasilia,2022-03-04
1611,Customer_1611,customer1611@email.com,Rio de Janeiro,2021-06-30
1612,Customer_1612,customer1612@email.com,Belo Horizonte,2023-05-07
1613,Customer_1613,customer1613@email.com,Belo Horizonte,2023-03-18
1614,Customer_1614,customer1614@email.com,Salvador,2021-07-10
1615,Customer_1615,customer1615@email.com,Sao Paulo,2023-06-13
1616,Customer_1616,customer1616@email.com,Rio de Janeiro,2023-06-17
1617,Customer_1617,customer1617@email.com,Sao Paulo,2021-01-10
1618,Customer_1618,customer1618@email.com,Curitiba,2022-08-05
1619,Customer_1619,customer1619@email.com,Sao Paulo,2021-04-20
1620,Customer_1620,customer1620@email.com,Belo Horizonte,2021-10-19
1621,Customer_1621,customer1621@email.com,Curitiba,2022-10-19
1622,Customer_1622,customer1622@email.com,Belo Horizonte,2022-06-21
1623,Customer_1623,customer1623@email.com,Brasilia,2021-05-18
1624,Customer_1624,customer1624@email.com,Belo Horizonte,2022-06-01
1625,Customer_1625,customer1625@email.com,Niteroi,2021-10-07
1626,Customer_1626,customer1626@email.com,Rio de Janeiro,2023-04-09
1627,Customer_1627,customer1627@email.com,Niteroi,2021-12-05
1628,Customer_1628,customer1628@email.com,Belo Horizonte,2023-01-19
1629,Customer_1629,customer1629@email.com,Sao Paulo,2022-10-26
1630,Customer_1630,customer1630@email.com,Niteroi,2023-01-06
1631,Customer_1631,customer1631@email.com,Salvador,2021-01-15
1632,Customer_1632,customer1632@email.com,Brasilia,2021-12-12
1633,Customer_1633,customer1633@email.com,Curitiba,2021-10-30
1634,Customer_1634,customer1634@email.com,Brasilia,2022-11-22
1635,Customer_1635,customer1635@email.com,Niteroi,2021-07-17
1636,Customer_1636,customer1636@email.com,Brasilia,2022-09-18
1637,Customer_1637,customer1637@email.com,Belo Horizonte,2022-10-17
1638,Customer_1638,customer1638@email.com,Belo Horizonte,2023-04-27
1639,Customer_1639,customer1639@email.com,Sao Paulo,2022-06-12
1640,Customer_1640,customer1640@email.com,Belo Horizonte,2021-03-30
1641,Customer_1641,customer1641@email.com,Rio de Janeiro,2022-11-17
1642,Customer_1642,customer1642@email.com,Niteroi,2021-07-09
1643,Customer_1643,customer1643@email.com,Sao Paulo,2022-05-04
1644,Customer_1644,customer1644@email.com,Rio de Janeiro,2021-09-12
1645,Customer_1645,customer1645@email.com,Belo Horizonte,2021-09-25
1646,Customer_1646,customer1646@email.com,Belo Horizonte,2021-08-30
1647,Customer_1647,customer1647@email.com,Sao Paulo,2023-02-11
1648,Customer_1648,customer1648@email.com,Sao Paulo,2021-12-04
1649,Customer_1649,customer1649@email.com,Salvador,2022-08-20
